Time (s)	repeat #	Applied voltage (V)	Current (A)	Absolute current (A)	Resistance (Ohm)
19528.167	3	0	2.6219E-10	2.6219E-10	0
19528.527	3	0.7	0.00474	0.00474	147.57397
19530.067	3	0	-2.63552E-10	2.63552E-10	0
19530.535	3	-1	-1.05377E-7	1.05377E-7	9.48972E6
19530.896	3	0	2.62609E-10	2.62609E-10	0
19531.256	3	0.7	0.00475	0.00475	147.49493
19532.786	3	0	-2.70307E-10	2.70307E-10	0
19533.257	3	-1	-1.03071E-7	1.03071E-7	9.70206E6
19533.634	3	0	2.59924E-10	2.59924E-10	0
19534.01	3	0.7	0.00475	0.00475	147.43972
19535.556	3	0	-2.66488E-10	2.66488E-10	0
19536.024	3	-1	-1.07561E-7	1.07561E-7	9.29703E6
19536.391	3	0	2.59966E-10	2.59966E-10	0
19536.757	3	0.7	0.00475	0.00475	147.3822
19538.308	3	0	-2.62713E-10	2.62713E-10	0
19538.783	3	-1	-1.11689E-7	1.11689E-7	8.95343E6
19539.148	3	0	2.59505E-10	2.59505E-10	0
19539.508	3	0.7	0.00475	0.00475	147.32509
19541.038	3	0	-2.74669E-10	2.74669E-10	0
19541.508	3	-1	-1.15474E-7	1.15474E-7	8.65996E6
19541.876	3	0	2.56778E-10	2.56778E-10	0
19542.238	3	0.7	0.00475	0.00475	147.27745
19543.787	3	0	-2.633E-10	2.633E-10	0
19544.269	3	-1	-1.21012E-7	1.21012E-7	8.26362E6
19544.637	3	0	2.57785E-10	2.57785E-10	0
19544.998	3	0.7	0.00475	0.00475	147.23585
19546.532	3	0	-2.64642E-10	2.64642E-10	0
19547.006	3	-1	-1.24029E-7	1.24029E-7	8.06264E6
19547.37	3	0	2.53086E-10	2.53086E-10	0
19547.738	3	0.7	0.00476	0.00476	147.18455
19549.289	3	0	-2.69887E-10	2.69887E-10	0
19549.76	3	-1	-1.25749E-7	1.25749E-7	7.95237E6
19550.127	3	0	2.54345E-10	2.54345E-10	0
19550.489	3	0.7	0.00476	0.00476	147.14612
19552.042	3	0	-2.68167E-10	2.68167E-10	0
19552.52	3	-1	-1.29768E-7	1.29768E-7	7.70608E6
19552.888	3	0	2.59295E-10	2.59295E-10	0
19553.248	3	0.7	0.00476	0.00476	147.10858
19554.797	3	0	-2.67579E-10	2.67579E-10	0
19555.269	3	-1	-1.37252E-7	1.37252E-7	7.28587E6
19555.641	3	0	2.32447E-10	2.32447E-10	0
19556.019	3	0.7	0.00476	0.00476	147.07335
19557.564	3	0	-2.6888E-10	2.6888E-10	0
19558.042	3	-1	-1.43513E-7	1.43513E-7	6.96802E6
19558.41	3	0	2.58036E-10	2.58036E-10	0
19558.773	3	0.7	0.00476	0.00476	147.04273
19560.321	3	0	-2.73159E-10	2.73159E-10	0
19560.786	3	-1	-1.46138E-7	1.46138E-7	6.84283E6
19561.158	3	0	2.50066E-10	2.50066E-10	0
19561.526	3	0.7	0.00476	0.00476	147.01071
19563.066	3	0	-2.74082E-10	2.74082E-10	0
19563.536	3	-1	-1.44603E-7	1.44603E-7	6.9155E6
19563.897	3	0	2.46668E-10	2.46668E-10	0
19564.257	3	0.7	0.00476	0.00476	146.9749
19565.8	3	0	-2.73873E-10	2.73873E-10	0
19566.268	3	-1	-1.52672E-7	1.52672E-7	6.54998E6
19566.615	3	0	2.35719E-10	2.35719E-10	0
19566.987	3	0.7	0.00476	0.00476	146.94328
19568.54	3	0	-2.70474E-10	2.70474E-10	0
19569.01	3	-1	-1.57209E-7	1.57209E-7	6.36095E6
19569.383	3	0	2.28965E-10	2.28965E-10	0
19569.768	3	1	0.01083	0.01083	92.31437
19690.407	3	1	0.01083	0.01083	92.31266
19690.776	3	0	-3.9575E-10	3.9575E-10	0
19691.339	3	-1	-1.44467E-6	1.44467E-6	692197.20698
19691.888	3	0	8.53303E-11	8.53303E-11	0
19692.355	3	-3	-7.20914E-5	7.20914E-5	41613.8633
19693.803	3	0	9.47518E-10	9.47518E-10	0
19694.273	3	-1	-4.33229E-8	4.33229E-8	2.30825E7
19694.639	3	0	5.51682E-10	5.51682E-10	0
19694.999	3	-3	-6.65859E-5	6.65859E-5	45054.61069
19696.459	3	0	1.02571E-9	1.02571E-9	0
19696.926	3	-1	-3.06194E-8	3.06194E-8	3.26591E7
19697.3	3	0	6.05966E-10	6.05966E-10	0
19697.668	3	-3	-6.39965E-5	6.39965E-5	46877.57094
19699.117	3	0	1.06292E-9	1.06292E-9	0
19699.587	3	-1	-2.44873E-8	2.44873E-8	4.08374E7
19699.971	3	0	6.41035E-10	6.41035E-10	0
19700.338	3	-3	-6.2064E-5	6.2064E-5	48337.2081
19701.788	3	0	1.10009E-9	1.10009E-9	0
19702.255	3	-1	-2.14758E-8	2.14758E-8	4.6564E7
19702.628	3	0	6.35078E-10	6.35078E-10	0
19703.007	3	-3	-6.04249E-5	6.04249E-5	49648.41475
19704.472	3	0	1.09946E-9	1.09946E-9	0
19704.94	3	-1	-1.96008E-8	1.96008E-8	5.10184E7
19705.31	3	0	6.66709E-10	6.66709E-10	0
19705.687	3	-3	-5.89806E-5	5.89806E-5	50864.20833
19707.131	3	0	1.11943E-9	1.11943E-9	0
19707.596	3	-1	-1.79711E-8	1.79711E-8	5.56449E7
19707.965	3	0	6.86719E-10	6.86719E-10	0
19708.326	3	-3	-5.79709E-5	5.79709E-5	51750.13791
19709.783	3	0	1.11448E-9	1.11448E-9	0
19710.253	3	-1	-1.67366E-8	1.67366E-8	5.97494E7
19710.63	3	0	6.84244E-10	6.84244E-10	0
19710.998	3	-3	-5.70868E-5	5.70868E-5	52551.51625
19712.454	3	0	1.118E-9	1.118E-9	0
19712.933	3	-1	-1.56309E-8	1.56309E-8	6.39757E7
19713.3	3	0	6.94731E-10	6.94731E-10	0
19713.661	3	-3	-5.61272E-5	5.61272E-5	53450.04924
19715.112	3	0	1.10118E-9	1.10118E-9	0
19715.58	3	-1	-1.56054E-8	1.56054E-8	6.40802E7
19715.954	3	0	6.69184E-10	6.69184E-10	0
19716.33	3	-3	-5.59765E-5	5.59765E-5	53593.9476
19717.793	3	0	1.09229E-9	1.09229E-9	0
19718.274	3	-1	-1.50126E-8	1.50126E-8	6.66108E7
19718.639	3	0	7.00184E-10	7.00184E-10	0
19719.002	3	-3	-5.55645E-5	5.55645E-5	53991.34627
19720.462	3	0	1.12429E-9	1.12429E-9	0
19720.931	3	-1	-1.44189E-8	1.44189E-8	6.93535E7
19721.309	3	0	6.74679E-10	6.74679E-10	0
19721.692	3	-3	-5.44123E-5	5.44123E-5	55134.5826
19723.151	3	0	1.12262E-9	1.12262E-9	0
19723.618	3	-1	-1.37623E-8	1.37623E-8	7.2662E7
19723.98	3	0	7.09496E-10	7.09496E-10	0
19724.344	3	-3	-5.41119E-5	5.41119E-5	55440.65992
19725.787	3	0	1.13763E-9	1.13763E-9	0
19726.257	3	-1	-1.36045E-8	1.36045E-8	7.35051E7
19726.621	3	0	7.08951E-10	7.08951E-10	0
19726.981	3	-3	-5.36776E-5	5.36776E-5	55889.22458
19728.444	3	0	1.12987E-9	1.12987E-9	0
19728.912	3	-1	-1.2953E-8	1.2953E-8	7.7202E7
19729.285	3	0	6.80258E-10	6.80258E-10	0
19729.672	3	-3	-5.33968E-5	5.33968E-5	56183.15258
19731.13	3	0	1.12115E-9	1.12115E-9	0
19731.599	3	-1	-1.26002E-8	1.26002E-8	7.93635E7
19731.969	3	0	7.10965E-10	7.10965E-10	0
19732.333	3	-3	-5.30843E-5	5.30843E-5	56513.83129
19733.787	3	0	1.13436E-9	1.13436E-9	0
19734.261	3	-1	-1.27137E-8	1.27137E-8	7.86556E7
19734.63	3	0	7.0979E-10	7.0979E-10	0
19734.994	3	-3	-5.24355E-5	5.24355E-5	57213.19123
19736.453	3	0	1.10634E-9	1.10634E-9	0
19736.935	3	-1	-1.19222E-8	1.19222E-8	8.3877E7
19737.305	3	0	7.08994E-10	7.08994E-10	0
19737.669	3	-3	-5.25134E-5	5.25134E-5	57128.25407
19739.129	3	0	1.12765E-9	1.12765E-9	0
19739.603	3	-1	-1.20166E-8	1.20166E-8	8.3218E7
19739.979	3	0	6.99808E-10	6.99808E-10	0
19740.354	3	-3	-5.19621E-5	5.19621E-5	57734.4094
19741.802	3	0	1.12438E-9	1.12438E-9	0
19742.277	3	-1	-1.2009E-8	1.2009E-8	8.32707E7
19742.663	3	0	6.90746E-10	6.90746E-10	0
19743.041	3	-3	-5.19992E-5	5.19992E-5	57693.22856
19744.499	3	0	1.12677E-9	1.12677E-9	0
19744.973	3	-1	-1.19845E-8	1.19845E-8	8.34409E7
19745.34	3	0	7.15371E-10	7.15371E-10	0
19745.705	3	-3	-5.16094E-5	5.16094E-5	58128.9455
19747.164	3	0	1.13008E-9	1.13008E-9	0
19747.641	3	-1	-1.11311E-8	1.11311E-8	8.98381E7
19748.016	3	0	7.01568E-10	7.01568E-10	0
19748.392	3	-3	-5.10978E-5	5.10978E-5	58710.97702
19749.851	3	0	1.13415E-9	1.13415E-9	0
19750.319	3	-1	-1.1029E-8	1.1029E-8	9.06702E7
19750.679	3	0	7.15664E-10	7.15664E-10	0
19751.042	3	-3	-5.11555E-5	5.11555E-5	58644.74344
19752.503	3	0	1.12744E-9	1.12744E-9	0
19752.974	3	-1	-1.08706E-8	1.08706E-8	9.19916E7
19753.351	3	0	7.04085E-10	7.04085E-10	0
19753.721	3	-3	-5.08676E-5	5.08676E-5	58976.60261
19755.183	3	0	1.15685E-9	1.15685E-9	0
19755.653	3	-1	-1.07116E-8	1.07116E-8	9.33568E7
19756.022	3	0	7.20864E-10	7.20864E-10	0
19756.381	3	-3	-5.05414E-5	5.05414E-5	59357.30287
19757.842	3	0	1.11314E-9	1.11314E-9	0
19758.324	3	-1	-1.04802E-8	1.04802E-8	9.54178E7
19758.691	3	0	7.12392E-10	7.12392E-10	0
19759.052	3	0.8	0.00664	0.00664	120.41905
19760.606	3	0	-1.51911E-10	1.51911E-10	0
19761.085	3	-1	-3.38699E-8	3.38699E-8	2.95247E7
19761.44	3	0	3.57583E-10	3.57583E-10	0
19761.81	3	0.8	0.00666	0.00666	120.09044
19763.363	3	0	-2.31247E-10	2.31247E-10	0
19763.835	3	-1	-4.92843E-8	4.92843E-8	2.02904E7
19764.21	3	0	3.12487E-10	3.12487E-10	0
19764.578	3	0.8	0.00667	0.00667	119.89152
19766.126	3	0	-2.55328E-10	2.55328E-10	0
19766.605	3	-1	-6.17388E-8	6.17388E-8	1.61973E7
19766.993	3	0	2.83709E-10	2.83709E-10	0
19767.368	3	0.8	0.00668	0.00668	119.75049
19768.917	3	0	-2.67747E-10	2.67747E-10	0
19769.396	3	-1	-7.14416E-8	7.14416E-8	1.39974E7
19769.763	3	0	2.62819E-10	2.62819E-10	0
19770.144	3	0.8	0.00669	0.00669	119.63343
19771.704	3	0	-2.87508E-10	2.87508E-10	0
19772.169	3	-1	-8.22237E-8	8.22237E-8	1.21619E7
19772.546	3	0	2.65252E-10	2.65252E-10	0
19772.916	3	0.8	0.00669	0.00669	119.54864
19774.464	3	0	-2.89563E-10	2.89563E-10	0
19774.934	3	-1	-9.52037E-8	9.52037E-8	1.05038E7
19775.325	3	0	2.68062E-10	2.68062E-10	0
19775.697	3	0.8	0.0067	0.0067	119.47025
19777.24	3	0	-3.09072E-10	3.09072E-10	0
19777.709	3	-1	-1.00742E-7	1.00742E-7	9.92634E6
19778.074	3	0	2.57952E-10	2.57952E-10	0
19778.438	3	0.8	0.0067	0.0067	119.40006
19779.988	3	0	-2.95689E-10	2.95689E-10	0
19780.464	3	-1	-1.13816E-7	1.13816E-7	8.78612E6
19780.832	3	0	2.61183E-10	2.61183E-10	0
19781.197	3	0.8	0.0067	0.0067	119.3402
19782.75	3	0	-2.998E-10	2.998E-10	0
19783.225	3	-1	-1.13528E-7	1.13528E-7	8.80838E6
19783.581	3	0	2.50485E-10	2.50485E-10	0
19783.949	3	0.8	0.00671	0.00671	119.28669
19785.504	3	0	-3.06429E-10	3.06429E-10	0
19785.969	3	-1	-1.23855E-7	1.23855E-7	8.07396E6
19786.345	3	0	2.45913E-10	2.45913E-10	0
19786.713	3	0.8	0.00671	0.00671	119.23961
19788.246	3	0	-3.05758E-10	3.05758E-10	0
19788.716	3	-1	-1.32572E-7	1.32572E-7	7.54305E6
19789.083	3	0	2.50947E-10	2.50947E-10	0
19789.447	3	0.8	0.00671	0.00671	119.198
19791	3	0	-3.06051E-10	3.06051E-10	0
19791.474	3	-1	-1.38075E-7	1.38075E-7	7.24244E6
19791.844	3	0	2.5531E-10	2.5531E-10	0
19792.206	3	0.8	0.00671	0.00671	119.15724
19793.758	3	0	-3.00975E-10	3.00975E-10	0
19794.237	3	-1	-1.50476E-7	1.50476E-7	6.64556E6
19794.607	3	0	2.51157E-10	2.51157E-10	0
19794.973	3	0.8	0.00672	0.00672	119.12313
19796.501	3	0	-3.08988E-10	3.08988E-10	0
19796.951	3	-1	-1.49269E-7	1.49269E-7	6.6993E6
19797.307	3	0	2.43606E-10	2.43606E-10	0
19797.657	3	0.8	0.00672	0.00672	119.08983
19799.184	3	0	-3.10582E-10	3.10582E-10	0
19799.633	3	-1	-1.56695E-7	1.56695E-7	6.38181E6
19799.99	3	0	2.43522E-10	2.43522E-10	0
19800.342	3	0.8	0.00672	0.00672	119.06204
19801.887	3	0	-3.07226E-10	3.07226E-10	0
19802.359	3	-1	-1.69453E-7	1.69453E-7	5.90133E6
19802.729	3	0	2.36474E-10	2.36474E-10	0
19803.101	3	0.8	0.00672	0.00672	119.03442
19804.648	3	0	-3.07436E-10	3.07436E-10	0
19805.126	3	-1	-1.72716E-7	1.72716E-7	5.78985E6
19805.492	3	0	2.4197E-10	2.4197E-10	0
19805.859	3	0.8	0.00672	0.00672	119.00722
19807.414	3	0	-3.11631E-10	3.11631E-10	0
19807.886	3	-1	-1.81219E-7	1.81219E-7	5.51819E6
19808.253	3	0	2.40963E-10	2.40963E-10	0
19808.632	3	0.8	0.00672	0.00672	118.97983
19810.201	3	0	-3.11044E-10	3.11044E-10	0
19810.676	3	-1	-1.85689E-7	1.85689E-7	5.38534E6
19811.043	3	0	2.43564E-10	2.43564E-10	0
19811.41	3	0.8	0.00673	0.00673	118.95635
19812.961	3	0	-3.03324E-10	3.03324E-10	0
19813.442	3	-1	-1.83841E-7	1.83841E-7	5.43949E6
19813.815	3	0	2.26868E-10	2.26868E-10	0
19814.193	3	0.8	0.00673	0.00673	118.93704
19815.747	3	0	-3.20987E-10	3.20987E-10	0
19816.214	3	-1	-1.88821E-7	1.88821E-7	5.29603E6
19816.588	3	0	2.2368E-10	2.2368E-10	0
19816.974	3	0.8	0.00673	0.00673	118.91508
19818.52	3	0	-3.00094E-10	3.00094E-10	0
19818.993	3	-1	-1.94854E-7	1.94854E-7	5.13204E6
19819.356	3	0	2.40208E-10	2.40208E-10	0
19819.726	3	0.8	0.00673	0.00673	118.89511
19821.255	3	0	-3.07268E-10	3.07268E-10	0
19821.713	3	-1	-1.96607E-7	1.96607E-7	5.08629E6
19822.069	3	0	2.27665E-10	2.27665E-10	0
19822.428	3	0.8	0.00673	0.00673	118.87368
19823.976	3	0	-3.09492E-10	3.09492E-10	0
19824.451	3	-1	-2.07898E-7	2.07898E-7	4.81005E6
19824.823	3	0	2.35132E-10	2.35132E-10	0
19825.199	3	0.8	0.00673	0.00673	118.85515
19826.758	3	0	-3.1096E-10	3.1096E-10	0
19827.236	3	-1	-2.0547E-7	2.0547E-7	4.86688E6
19827.604	3	0	2.4499E-10	2.4499E-10	0
19827.969	3	1	0.01083	0.01083	92.32127
19948.624	3	1	0.01083	0.01083	92.31812
19948.992	3	0	-3.94323E-10	3.94323E-10	0
19949.556	3	-1	-1.40044E-6	1.40044E-6	714061.80491
19950.116	3	0	8.45751E-11	8.45751E-11	0
19950.596	3	-3	-7.17751E-5	7.17751E-5	41797.23077
19952.045	3	0	9.52551E-10	9.52551E-10	0
19952.516	3	-1	-4.40844E-8	4.40844E-8	2.26838E7
19952.888	3	0	5.35448E-10	5.35448E-10	0
19953.267	3	-3	-6.55825E-5	6.55825E-5	45743.88942
19954.735	3	0	1.03389E-9	1.03389E-9	0
19955.205	3	-1	-3.20896E-8	3.20896E-8	3.11628E7
19955.58	3	0	6.08231E-10	6.08231E-10	0
19955.955	3	-3	-6.3323E-5	6.3323E-5	47376.15833
19957.414	3	0	1.069E-9	1.069E-9	0
19957.888	3	-1	-2.7024E-8	2.7024E-8	3.70041E7
19958.255	3	0	6.47998E-10	6.47998E-10	0
19958.617	3	-3	-6.16013E-5	6.16013E-5	48700.26303
19960.063	3	0	1.08041E-9	1.08041E-9	0
19960.534	3	-1	-2.3419E-8	2.3419E-8	4.27004E7
19960.907	3	0	6.29164E-10	6.29164E-10	0
19961.285	3	-3	-5.97679E-5	5.97679E-5	50194.17617
19962.747	3	0	1.07324E-9	1.07324E-9	0
19963.227	3	-1	-2.13813E-8	2.13813E-8	4.67698E7
19963.594	3	0	6.7707E-10	6.7707E-10	0
19963.955	3	-3	-5.81803E-5	5.81803E-5	51563.80118
19965.418	3	0	1.10277E-9	1.10277E-9	0
19965.896	3	-1	-1.98991E-8	1.98991E-8	5.02535E7
19966.264	3	0	6.82775E-10	6.82775E-10	0
19966.627	3	-3	-5.72574E-5	5.72574E-5	52394.97427
19968.088	3	0	1.12639E-9	1.12639E-9	0
19968.553	3	-1	-1.8357E-8	1.8357E-8	5.44752E7
19968.929	3	0	6.84788E-10	6.84788E-10	0
19969.298	3	-3	-5.71811E-5	5.71811E-5	52464.9154
19970.757	3	0	1.11288E-9	1.11288E-9	0
19971.235	3	-1	-1.71655E-8	1.71655E-8	5.82565E7
19971.603	3	0	6.88563E-10	6.88563E-10	0
19971.971	3	-3	-5.62575E-5	5.62575E-5	53326.27057
19973.433	3	0	1.1154E-9	1.1154E-9	0
19973.909	3	-1	-1.64175E-8	1.64175E-8	6.09107E7
19974.297	3	0	6.6998E-10	6.6998E-10	0
19974.678	3	-3	-5.55989E-5	5.55989E-5	53957.88264
19976.135	3	0	1.13969E-9	1.13969E-9	0
19976.61	3	-1	-1.55395E-8	1.55395E-8	6.43521E7
19976.997	3	0	6.98463E-10	6.98463E-10	0
19977.365	3	-3	-5.49698E-5	5.49698E-5	54575.47105
19978.827	3	0	1.12278E-9	1.12278E-9	0
19979.306	3	-1	-1.55347E-8	1.55347E-8	6.43719E7
19979.674	3	0	6.87851E-10	6.87851E-10	0
19980.052	3	-3	-5.38196E-5	5.38196E-5	55741.72259
19981.504	3	0	1.09388E-9	1.09388E-9	0
19981.983	3	-1	-1.48628E-8	1.48628E-8	6.72821E7
19982.352	3	0	7.07021E-10	7.07021E-10	0
19982.726	3	-3	-5.35168E-5	5.35168E-5	56057.15288
19984.196	3	0	1.13965E-9	1.13965E-9	0
19984.66	3	-1	-1.44817E-8	1.44817E-8	6.90526E7
19985.039	3	0	7.0182E-10	7.0182E-10	0
19985.407	3	-3	-5.34838E-5	5.34838E-5	56091.7931
19986.869	3	0	1.14585E-9	1.14585E-9	0
19987.333	3	-1	-1.39355E-8	1.39355E-8	7.1759E7
19987.709	3	0	6.99596E-10	6.99596E-10	0
19988.072	3	-3	-5.35556E-5	5.35556E-5	56016.54056
19989.537	3	0	1.13289E-9	1.13289E-9	0
19990.016	3	-1	-1.35722E-8	1.35722E-8	7.36801E7
19990.385	3	0	6.77027E-10	6.77027E-10	0
19990.77	3	-3	-5.26213E-5	5.26213E-5	57011.12344
19992.238	3	0	1.12668E-9	1.12668E-9	0
19992.716	3	-1	-1.32042E-8	1.32042E-8	7.57334E7
19993.087	3	0	6.82607E-10	6.82607E-10	0
19993.471	3	-3	-5.24175E-5	5.24175E-5	57232.84898
19994.938	3	0	1.13046E-9	1.13046E-9	0
19995.411	3	-1	-1.30546E-8	1.30546E-8	7.66013E7
19995.783	3	0	7.01023E-10	7.01023E-10	0
19996.168	3	-3	-5.21209E-5	5.21209E-5	57558.49526
19997.637	3	0	1.14468E-9	1.14468E-9	0
19998.102	3	-1	-1.28957E-8	1.28957E-8	7.75452E7
19998.479	3	0	7.01735E-10	7.01735E-10	0
19998.851	3	-3	-5.16783E-5	5.16783E-5	58051.40026
20000.313	3	0	1.1321E-9	1.1321E-9	0
20000.79	3	-1	-1.24328E-8	1.24328E-8	8.04323E7
20001.179	3	0	7.01988E-10	7.01988E-10	0
20001.533	3	-3	-5.1242E-5	5.1242E-5	58545.73564
20002.986	3	0	1.11557E-9	1.11557E-9	0
20003.463	3	-1	-1.22039E-8	1.22039E-8	8.19414E7
20003.834	3	0	6.89864E-10	6.89864E-10	0
20004.217	3	-3	-5.10703E-5	5.10703E-5	58742.60284
20005.681	3	0	1.1115E-9	1.1115E-9	0
20006.162	3	-1	-1.22894E-8	1.22894E-8	8.13709E7
20006.533	3	0	6.79545E-10	6.79545E-10	0
20006.922	3	-3	-5.13454E-5	5.13454E-5	58427.80135
20008.384	3	0	1.1279E-9	1.1279E-9	0
20008.859	3	-1	-1.19151E-8	1.19151E-8	8.39269E7
20009.228	3	0	7.10168E-10	7.10168E-10	0
20009.595	3	-3	-5.03523E-5	5.03523E-5	59580.19793
20011.056	3	0	1.10604E-9	1.10604E-9	0
20011.534	3	-1	-1.18333E-8	1.18333E-8	8.45072E7
20011.919	3	0	7.04504E-10	7.04504E-10	0
20012.289	3	-3	-5.01037E-5	5.01037E-5	59875.85341
20013.749	3	0	1.13285E-9	1.13285E-9	0
20014.228	3	-1	-1.14138E-8	1.14138E-8	8.76132E7
20014.596	3	0	7.1797E-10	7.1797E-10	0
20014.961	3	-3	-4.99581E-5	4.99581E-5	60050.34621
20016.427	3	0	1.13121E-9	1.13121E-9	0
20016.902	3	-1	-1.11581E-8	1.11581E-8	8.96213E7
20017.271	3	0	6.8978E-10	6.8978E-10	0
20017.653	3	0.9	0.00866	0.00866	103.86716
20019.207	3	0	-1.91348E-10	1.91348E-10	0
20019.688	3	-1	-3.86596E-8	3.86596E-8	2.58668E7
20020.056	3	0	3.69537E-10	3.69537E-10	0
20020.425	3	0.9	0.00868	0.00868	103.65905
20021.975	3	0	-2.70264E-10	2.70264E-10	0
20022.451	3	-1	-5.80909E-8	5.80909E-8	1.72144E7
20022.823	3	0	2.93651E-10	2.93651E-10	0
20023.202	3	0.9	0.00869	0.00869	103.53129
20024.76	3	0	-3.0345E-10	3.0345E-10	0
20025.228	3	-1	-7.64215E-8	7.64215E-8	1.30853E7
20025.603	3	0	2.80982E-10	2.80982E-10	0
20025.972	3	0.9	0.0087	0.0087	103.43786
20027.524	3	0	-3.19224E-10	3.19224E-10	0
20028	3	-1	-9.28479E-8	9.28479E-8	1.07703E7
20028.376	3	0	2.65629E-10	2.65629E-10	0
20028.752	3	0.9	0.00871	0.00871	103.36081
20030.309	3	0	-3.24888E-10	3.24888E-10	0
20030.779	3	-1	-1.04694E-7	1.04694E-7	9.55163E6
20031.154	3	0	2.45787E-10	2.45787E-10	0
20031.541	3	0.9	0.00871	0.00871	103.29996
20033.1	3	0	-3.33363E-10	3.33363E-10	0
20033.568	3	-1	-1.20685E-7	1.20685E-7	8.28605E6
20033.943	3	0	2.47884E-10	2.47884E-10	0
20034.319	3	0.9	0.00872	0.00872	103.24581
20035.872	3	0	-3.30468E-10	3.30468E-10	0
20036.345	3	-1	-1.33583E-7	1.33583E-7	7.48597E6
20036.719	3	0	2.45577E-10	2.45577E-10	0
20037.101	3	0.9	0.00872	0.00872	103.20359
20038.654	3	0	-3.40957E-10	3.40957E-10	0
20039.13	3	-1	-1.45436E-7	1.45436E-7	6.87587E6
20039.505	3	0	2.24309E-10	2.24309E-10	0
20039.885	3	0.9	0.00872	0.00872	103.16585
20041.445	3	0	-3.39027E-10	3.39027E-10	0
20041.921	3	-1	-1.50282E-7	1.50282E-7	6.65414E6
20042.294	3	0	2.34502E-10	2.34502E-10	0
20042.671	3	0.9	0.00873	0.00873	103.13101
20044.219	3	0	-3.44733E-10	3.44733E-10	0
20044.694	3	-1	-1.6502E-7	1.6502E-7	6.05987E6
20045.071	3	0	2.43606E-10	2.43606E-10	0
20045.441	3	0.9	0.00873	0.00873	103.09538
20046.994	3	0	-3.41334E-10	3.41334E-10	0
20047.472	3	-1	-1.78443E-7	1.78443E-7	5.60403E6
20047.846	3	0	2.34964E-10	2.34964E-10	0
20048.222	3	0.9	0.00873	0.00873	103.06775
20049.78	3	0	-3.41964E-10	3.41964E-10	0
20050.258	3	-1	-1.87915E-7	1.87915E-7	5.32155E6
20050.628	3	0	2.38697E-10	2.38697E-10	0
20050.994	3	0.9	0.00873	0.00873	103.04503
20052.546	3	0	-3.46789E-10	3.46789E-10	0
20053.021	3	-1	-1.91905E-7	1.91905E-7	5.2109E6
20053.394	3	0	2.16632E-10	2.16632E-10	0
20053.776	3	0.9	0.00874	0.00874	103.01923
20055.328	3	0	-3.39111E-10	3.39111E-10	0
20055.81	3	-1	-2.13199E-7	2.13199E-7	4.69046E6
20056.184	3	0	2.13486E-10	2.13486E-10	0
20056.576	3	0.9	0.00874	0.00874	102.99611
20058.127	3	0	-3.47795E-10	3.47795E-10	0
20058.605	3	-1	-2.13863E-7	2.13863E-7	4.67589E6
20058.979	3	0	2.25945E-10	2.25945E-10	0
20059.354	3	0.9	0.00874	0.00874	102.97595
20060.9	3	0	-3.41586E-10	3.41586E-10	0
20061.359	3	-1	-2.28708E-7	2.28708E-7	4.37239E6
20061.726	3	0	2.12857E-10	2.12857E-10	0
20062.111	3	0.9	0.00874	0.00874	102.95492
20063.672	3	0	-3.48467E-10	3.48467E-10	0
20064.151	3	-1	-2.26576E-7	2.26576E-7	4.41352E6
20064.523	3	0	2.15248E-10	2.15248E-10	0
20064.904	3	0.9	0.00874	0.00874	102.9407
20066.461	3	0	-3.56396E-10	3.56396E-10	0
20066.926	3	-1	-2.34266E-7	2.34266E-7	4.26865E6
20067.305	3	0	2.30685E-10	2.30685E-10	0
20067.676	3	0.9	0.00874	0.00874	102.9239
20069.226	3	0	-3.46495E-10	3.46495E-10	0
20069.705	3	-1	-2.50387E-7	2.50387E-7	3.99382E6
20070.081	3	0	2.30643E-10	2.30643E-10	0
20070.455	3	0.9	0.00875	0.00875	102.9079
20071.996	3	0	-3.3609E-10	3.3609E-10	0
20072.477	3	-1	-2.62461E-7	2.62461E-7	3.81009E6
20072.854	3	0	2.1831E-10	2.1831E-10	0
20073.249	3	0.9	0.00875	0.00875	102.89208
20074.793	3	0	-3.48089E-10	3.48089E-10	0
20075.262	3	-1	-2.59841E-7	2.59841E-7	3.84851E6
20075.641	3	0	2.29678E-10	2.29678E-10	0
20076.014	3	0.9	0.00875	0.00875	102.87817
20077.563	3	0	-3.47502E-10	3.47502E-10	0
20078.041	3	-1	-2.6521E-7	2.6521E-7	3.77059E6
20078.415	3	0	2.23763E-10	2.23763E-10	0
20078.796	3	0.9	0.00875	0.00875	102.86627
20080.352	3	0	-3.47292E-10	3.47292E-10	0
20080.833	3	-1	-2.79639E-7	2.79639E-7	3.57604E6
20081.205	3	0	2.25945E-10	2.25945E-10	0
20081.583	3	0.9	0.00875	0.00875	102.84909
20083.141	3	0	-3.54089E-10	3.54089E-10	0
20083.61	3	-1	-2.80972E-7	2.80972E-7	3.55907E6
20083.985	3	0	2.17974E-10	2.17974E-10	0
20084.37	3	0.9	0.00875	0.00875	102.84041
20085.92	3	0	-3.49474E-10	3.49474E-10	0
20086.389	3	-1	-2.94598E-7	2.94598E-7	3.39446E6
20086.772	3	0	2.29133E-10	2.29133E-10	0
20087.146	3	1	0.01083	0.01083	92.3321
20207.794	3	1	0.01083	0.01083	92.33372
20208.168	3	0	-3.89792E-10	3.89792E-10	0
20208.738	3	-1	-1.54995E-6	1.54995E-6	645182.93517
20209.306	3	0	8.91474E-11	8.91474E-11	0
